compactness_C,proximity_P,productivity_R
2.6159285191831523,1.983555165874944,7.024486924859318
2.6212627374291673,1.7635001888226831,6.79788682581786
2.6260565610162736,1.336512368293266,5.356581196581197
2.637149178262072,2.3326491517686763,7.163983815748521
2.640861672001565,1.4601114520708265,6.128955555555556
2.642167337464226,2.1785026664833493,7.098948412698413
2.643275078251361,1.4768005619795224,6.26031746031746
2.6682369694313377,1.3391311712257716,5.370151515151514
2.677650745864746,1.3475629865524648,5.444344799344799
2.677650745864746,1.357158127546161,5.4578583128583125
2.6834487980706236,1.655804453486124,6.628106060606061
2.697158325533658,1.9442595729708472,6.958119047619047
2.698882004673473,1.6651348680367006,6.68473544973545
2.71541450392541,1.3848450597846402,5.651181379007466
2.724953418717885,1.433506088857689,6.050130208333334
2.7253048682252636,1.3902772350973747,5.759425599276344
2.726726856345484,1.688621568474541,6.691102564102564
2.7308659137841067,2.0718260909205073,7.081339285714286
2.7340545581143445,1.4937696897363115,6.2712425595238095
2.7340545581143445,1.5184343374499978,6.440589743589744
2.735177764513411,1.5417102274524745,6.486186868686868
2.756059361066583,1.2551554188241647,4.37707941350962
2.7637684728532728,1.5751234453187635,6.563115763546799
2.7658023647067176,2.1575711906621233,7.128396226415094
2.7702605852116573,1.5789113094000713,6.66962643678161
2.7746650922165363,1.6771201752130274,6.722913245758074
2.788087798260431,1.5850081352509682,6.677572278911565
2.801510504304327,1.5869667752586538,6.681041666666666
2.802230963340539,1.464213896305806,6.135950520833333
2.803056149242715,1.9841511596984338,7.040294117647059
2.824220068591477,1.2669396140384155,4.478612476632279
2.8264383869572742,1.6712720229702287,6.70593567251462
2.843568316575196,1.5721817305759889,6.698207547169811
2.8435683165751966,1.5643597695640934,6.67933962264151
2.853214070701978,1.9819595624002517,7.04192294973545
2.866661386749315,1.4645594314005481,6.200147849462365
2.8720646301954593,1.402548660390541,5.813459595959597
2.874096282267678,1.43535927081857,6.071955962712953
2.8855073706128245,1.4517046350474558,6.262390010351967
2.887938785558392,1.7319309729822299,6.791505050505051
2.8904001159217767,1.431310031583533,6.027096774193549
2.8975845396851736,1.8756838585712612,6.953049886621315
2.9126274556586162,1.4173461004218937,6.0239722222222225
2.9147562252294787,1.4241637353793912,6.056366120218579
2.914756225229479,1.4378644563085594,6.07275956284153
2.9166068641026404,1.433504435803755,6.123972222222222
2.9434076824826434,1.7588467522366291,6.795081391046985
2.9472427413523272,1.8838012907971995,6.956256332320161
2.9516007627951497,2.0712225584766264,7.0545535714285705
2.9579528447810794,1.7823416812451722,6.985554545454545
2.970342513041487,1.2785427239813352,4.657950043066322
2.994042080952989,1.6705127574487704,6.723362068965517
2.9993127966008366,1.4492756170784642,6.3343154761904765
3.0028510949627485,1.8455120822932338,7.004512735326689
3.0036878350797704,1.4661000263766968,6.387848686644469
3.006686153832433,1.8333881758585004,7.006762187088274
3.0086036832672747,1.701547037024507,6.758603403625601
3.0086036832672747,1.7245040447011892,6.7774713281539025
3.0134606590213946,1.6869768129295333,6.728878787878787
3.0200620908657214,1.7721890041902262,7.053697552447553
3.0210501925079773,1.6372685348939506,6.746119607843136
3.0300318127440615,1.3566668554986294,5.448273208273208
3.0372068306703364,1.4556764504914468,6.383734567901234
3.042270851586897,1.7645945715083995,6.894453483521068
3.049165193880791,1.3472844002858135,5.40614522417154
3.0557749073643907,1.4687459257964144,6.4154807692307685
3.067349812316527,1.8549038562457192,7.055037878787879
3.067349812316528,1.9032961849278167,7.077765151515152
3.0685849393693476,1.7252202511487804,7.06220695970696
3.071208113967242,1.5945114739171449,6.714150326797385
3.073137264792598,1.5737608341556921,6.7020192307692295
3.083953159583938,1.341946683836305,5.3905975308641985
3.1121502727487487,1.8785913671363272,7.069899267399267
3.137353728494129,1.5487113448556373,6.554411683047364
3.1442805830350053,2.1797933764654696,7.162531108183282
3.145545448299369,1.3786938186047528,5.645971425971426
3.148101439796757,1.325720600476698,5.046026401581957
3.1528683139880505,1.3900834477947126,5.679767195767195
3.1561234477545344,1.375813318377984,5.613724459203912
3.2010824712268207,1.4039070203510684,5.821287749287749
3.2190660806157365,1.4021658435651183,5.766956544612795
3.254193455706367,1.277715960747391,4.5925167464114836
3.2693876864058016,2.1059427950303524,7.1089944102366465
3.278430249070616,1.2741497631113334,4.565785123966942
3.284893393967749,1.276170246558152,4.602198731501057
3.2898491285458844,2.1784490480486434,7.153466107617051
3.293730956426175,2.172107153256142,7.162827635327636
3.2937309564261756,2.0636160937254795,7.107196804647785
3.2943155690587487,2.00939694913954,7.100007407407406
3.326585701723864,1.3175150726270344,5.042143385070214
3.327333029014937,1.2792356905006568,4.676060606060607
3.334832071832252,1.2965352652992885,4.946697353279632
3.343929120120243,1.3276077636771777,5.080822510822511
3.3456044353106846,1.324225198137962,5.093844468784228
3.345604435310685,1.3256129922474045,5.105892661555313
3.348026264005674,1.2821780466315156,4.690384490061909
3.3489550656915665,1.327443982413947,5.1239649507119385
3.3506303808820075,1.3221648494280795,5.0949889135254995
3.3522009888730464,1.292553859100453,4.917187878787879
3.361621866787546,1.3098427370278667,5.176783216783217
3.372730283394209,1.3225186175212558,5.234863636363636
3.40591578216656,1.2978444555191608,4.96111384111384
3.4087788869629216,1.296649070818075,4.977488038277512
3.408778886962922,1.308331442098013,5.043277511961723
3.423681915348911,1.4278561887011045,6.082893518518519
3.4285426294976977,2.0261316093161055,7.1047511345337435
3.4645313831589406,2.1681903225846306,7.15197643097643
3.480058694680102,2.0807162661264242,7.163896151053013
3.4879860419778033,1.7179773256400552,6.797853535353535
3.4889608753776398,1.3791164884598075,5.706699875466999
3.5109389841349836,1.5407626971442214,6.508876863876864
3.5206472576262122,1.3532457167087695,5.46929292929293
3.5451326334865043,1.3444620441945423,5.408415584415584
3.549637518655605,2.034023338764008,7.13787037037037
3.562622187672427,1.3452492297985628,5.433675324675325
3.5650707252584555,2.0263848727800045,7.1594526748971195
3.5742748665456983,1.613755618193747,6.719174074074074
3.5748648756025734,1.3429840602047887,5.411699604743084
3.57857478103595,1.461190886558942,6.404259259259259
3.580027454850224,1.6769091786417127,6.754259259259259
3.5846033773651875,1.3988347228512217,5.780149031296572
3.5926098951867163,1.3573370241364342,5.546770562770562
3.5926317032085158,1.4892075516548375,6.475181327160494
3.604277186849386,1.4733517690558007,6.47622299382716
3.6316264287332483,1.3973730139842393,5.763755588673621
3.6360083570365562,1.401147326206806,5.8385687801260655
3.6388607443283347,1.4167496625103067,5.9276900149031295
3.644286481024649,1.404776361647884,5.893151515151515
3.676961473129121,1.9022459619799772,7.172777116402116
3.7020404338587536,1.8712018305941434,7.179496676163343
3.7657024110955124,1.6269825369328683,6.7821841052029725
3.765702411095513,1.6183736590541127,6.7821841052029725
3.770747882484905,1.4422369050715744,6.179269480519481
3.844646516858436,1.5443980049659296,6.544230540701129
3.8660182540140404,1.608328956502394,6.7593011750154615
3.8660182540140404,1.6180771728144456,6.779709338280767
3.868116628596007,1.4421435394855584,6.125710743801653
3.877244517250752,1.5398917045506892,6.531478787878786
3.877244517250752,1.5492064909399152,6.571478787878788
3.879162046685594,1.5371356781236858,6.583141620284478
3.879522309791535,1.6066152425779892,6.776161616161616
3.9213476942521206,1.5627786506756391,6.59943416061063
3.95475919198043,1.4445721649078467,6.429333104552733
3.955863224079279,1.7083824350597456,6.823478906714199
3.991262884244656,1.5329655156927033,6.520783799533799
4.0021645445791245,1.862986440717026,7.169935606060605
4.0114715776897,1.6009326846563456,6.721035868893012
4.014562867566476,1.5200184431262878,6.496681521093286
4.0299960741693255,1.8412152365654695,7.14701893939394
4.033854375820038,1.6704134101484653,6.794271437782076
4.0357835266453925,1.6113544725922204,6.782552700922266
4.041570979121461,1.4674795732641677,6.449590586718246
4.0435001299468185,1.5789226447931668,6.762625164690382
4.0435001299468185,1.6224232136356482,6.800668642951251
4.045429280772174,1.5759120857883089,6.726186331399097
4.045429280772175,1.604657742224289,6.796239057239057
4.050687393082751,1.5073470281759693,6.523494729907773
4.0512167332482445,1.638797643132274,6.814335399449035
4.062332876723621,1.470729042612787,6.50284255599473
4.0642737906637665,1.4828521063198474,6.536239057239057
4.0642737906637665,1.5188428979868882,6.5806835016835015
